54,07:28:18.191,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
55,07:28:18.247,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 74 13 10 09 5E 00 61 00 50 00 53 00 59 00 51 00 52 00 4F 00 52 01 2C 00 52 00 47 02 2B 00 50 F7 
56,07:28:18.249,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
57,07:28:18.251,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
58,07:28:18.251,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
59,07:28:18.308,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 65 12 77 09 21 00 5A 00 49 00 5D 00 5A 00 4B 00 4E 00 53 00 4A 01 08 00 5C 00 50 02 02 00 46 F7 
60,07:28:18.309,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
61,07:28:18.311,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
62,07:28:18.311,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
63,07:28:18.367,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 0A 14 12 40 09 35 00 58 00 54 00 65 00 69 00 59 00 52 00 56 00 49 01 17 00 61 00 4C 02 1A 00 4D F7 
64,07:28:18.369,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
65,07:28:18.370,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
66,07:28:18.370,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
67,07:28:18.403,out,System-exclusive (SysEx) Length: 7 bytes,0,,F0 43 10 3E 0D 7F F7 
68,07:28:18.428,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 79 12 2C 09 40 00 62 00 4E 00 4E 00 50 00 57 00 5A 00 46 00 52 01 01 00 69 00 5A 01 7B 00 43 F7 
69,07:28:18.429,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
70,07:28:18.431,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
71,07:28:18.431,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
72,07:28:18.487,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 62 13 1C 0A 02 00 54 00 55 00 53 00 58 00 57 00 48 00 56 00 5B 01 06 00 66 00 51 01 56 00 49 F7 
73,07:28:18.489,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
74,07:28:18.491,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
75,07:28:18.491,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
76,07:28:18.548,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 57 13 08 09 4B 00 44 00 52 00 58 00 55 00 52 00 57 00 45 00 5F 01 14 00 69 00 5F 01 6E 00 4C F7 
77,07:28:18.549,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
78,07:28:18.551,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
79,07:28:18.551,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
80,07:28:18.607,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 44 13 02 09 27 00 63 00 54 00 50 00 53 00 54 00 5D 00 51 00 3F 01 0D 00 4A 00 4E 01 72 00 5D F7 
81,07:28:18.609,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
82,07:28:18.611,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
83,07:28:18.611,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
84,07:28:18.665,out,System-exclusive (SysEx) Length: 7 bytes,0,,F0 43 10 3E 0D 7F F7 
85,07:28:18.667,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 63 12 14 09 7B 00 5F 00 40 00 52 00 4D 00 55 00 4F 00 40 00 50 01 00 00 73 00 42 01 68 00 54 F7 
86,07:28:18.669,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
87,07:28:18.671,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
88,07:28:18.671,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
89,07:28:18.727,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 2C 12 47 09 44 00 59 00 4F 00 55 00 5E 00 4C 00 5C 00 51 00 49 01 11 00 6E 00 52 02 14 00 53 F7 
90,07:28:18.729,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
91,07:28:18.730,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
92,07:28:18.730,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
93,07:28:18.787,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 46 12 10 09 50 00 44 00 55 00 54 00 63 00 55 00 56 00 53 00 56 01 07 00 7C 00 57 02 0B 00 51 F7 
94,07:28:18.789,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
95,07:28:18.791,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
96,07:28:18.791,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
97,07:28:18.847,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 0A 26 12 08 09 19 00 4B 00 56 00 5A 00 65 00 43 00 52 00 67 00 50 01 08 00 7B 00 5B 02 06 00 48 F7 
98,07:28:18.849,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
99,07:28:18.851,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
100,07:28:18.851,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
101,07:28:18.908,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 09 43 12 50 09 4A 00 54 00 5B 00 5D 00 50 00 47 00 58 00 50 00 69 01 0B 00 64 00 52 02 02 00 47 F7 
102,07:28:18.909,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
103,07:28:18.911,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 05 00 11 1C 1F 7F 0D 1E 1F 7F 1F 7F 0D 1E 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
104,07:28:18.911,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 05 20 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F 1F 7F F7 
105,07:28:18.924,out,System-exclusive (SysEx) Length: 7 bytes,0,,F0 43 10 3E 0D 7F F7 
106,07:28:18.967,out,System-exclusive (SysEx) Length: 42 bytes,0,,F0 43 10 3E 0D 21 00 00 00 0A 04 13 25 09 3F 00 57 00 57 00 53 00 62 00 4E 00 60 00 56 00 65 01 18 00 66 00 4F 01 75 00 4C F7 
107,07:28:18.969,out,System-exclusive (SysEx) Length: 26 bytes,0,,F0 43 10 3E 0D 21 00 00 20 00 04 00 04 00 00 00 00 00 00 00 00 00 00 00 00 F7 
